user,answer_id,answer_valence,answer_arousal,gsr_peak_time,gsr_peak_valu,heartrate_ratio
6678,114,2.3,3.3,1384,0.4492187492,0.8737160121
6678,115,2.4,2.9,357,0.0524658179,0.8144853875
6678,116,2.4,2.6,1423,0.863671873,0.8868388684
6678,117,2.1,2.1,821,-0.2788818341,0.9211229947
6678,118,1.7,2.1,1607,1.961108397,0.9417989418
6678,119,3.0,2.8,938,0.02148437914,0.9189189189
6801,1,2.4,2.3,896,0.02314453623,0.9343493552
6801,2,1.7,4.2,161,-0.01059570018,0.8751393534
6801,4,4.8,3.0,1400,0.130029302,0.9136094675
6801,5,4.7,3.3,559,0.09079590054,0.3080407701
6801,6,2.3,4.6,242,0.01264648396,0.9643268124
6801,7,1.7,4.4,756,-0.09333495688,0.690023753
6801,8,1.7,1.7,2330,0.04045409731,0.9672897196
6801,10,1.4,4.1,833,-0.03930663571,0.9078179697
6801,12,4.7,3.0,388,0.00532226513,0.9519343494
6801,13,3.2,1.2,698,-0.0319824198,0.9322033898
6801,15,1.7,1.6,1412,0.00183105497,0.9503794513
6801,16,4.4,4.3,838,-0.02629394287,0.9435336976
6801,17,1.4,4.3,690,-0.04130858931,0.9081272085
6801,18,1.4,3.0,1224,0.02309570084,0.9082462253
6801,20,1.5,4.4,177,-0.0302490214,0.9416475973
6801,22,1.5,4.1,1850,0.04980468277,0.9557109557
6801,23,4.3,4.3,483,-0.05771483902,0.8585017836
6801,24,3.0,4.8,435,0.05646973241,0.9166200336
6801,27,4.3,4.3,1120,0.00881347326,0.9239766082
6801,30,1.4,4.2,2460,0.04675293507,0.8937644342
6801,31,3.1,4.8,1084,-0.1120361365,0.9636576788
6801,32,3.1,4.8,749,-0.03239746462,0.8625646924
6801,34,4.3,4.3,1505,0.0538574205,0.7638515331
6801,35,1.6,4.3,426,-0.02951660302,0.8974654378
6801,36,4.7,3.0,1628,0.03027343443,0.9711981567
6801,38,4.1,3.0,1674,0.00388183198,0.8831325301
6801,39,3.0,3.0,1223,-0.00361328064,0.8622620381
6801,40,1.8,1.8,1225,0.00776366835,0.909875877
6801,41,1.8,4.1,436,0.02951659995,0.9460726846
6801,42,3.8,3.4,82,-0.04370116735,0.9260089686
6801,43,1.8,4.2,994,-0.02192382953,0.9689298044
6801,44,3.4,4.0,633,-0.01374511834,0.885371179
6801,45,4.7,4.7,375,0.0002441404,0.9539656129
6801,46,3.0,3.6,530,-0.02844237977,0.9720404521
6801,47,1.9,3.8,458,0.02053222779,0.9148230088
6801,48,1.6,4.3,306,-0.00249023827,0.9311512415
6801,50,1.2,2.2,587,0.02268066167,0.9048751486
6801,51,2.2,3.3,420,-0.00275878916,0.94
6801,52,2.0,4.3,741,0.02343749716,0.1987878788
6801,53,2.5,4.1,513,-0.00791015651,0.955801105
6801,54,4.5,4.4,2492,0.04965819804,0.938215103
6801,55,3.7,4.8,312,-0.00959472558,0.8697183099
6801,56,1.8,3.5,315,0.03884276946,0.7642015005
6801,57,3.4,4.2,1849,-0.03032226252,0.9465301479
6801,58,2.2,4.4,454,0.00759277266,0.9411764706
6801,59,2.7,1.2,266,0.0177001935,0.9606299213
7020,1,1.8,4.3,280,-0.1407226637,0.8951563458
7020,2,1.7,4.2,409,-0.220385741,0.9487643159
7020,3,4.8,3.0,154,-0.1745605488,0.9540722596
7020,5,1.6,4.2,759,0.1561767518,0.9237983587
7020,6,4.3,4.2,1217,-0.232519536,0.8774038462
7020,8,1.2,2.9,574,-0.1020751966,0.9056831923
7020,9,1.7,4.3,455,-0.5576904325,0.9148561362
7020,11,3.0,1.2,1078,-0.3441406207,0.936969697
7020,12,1.1,3.0,313,-0.3469238309,0.9519906323
7020,13,2.7,2.8,399,-0.226220702,0.9052631579
7020,14,3.0,1.2,374,0.1389160192,0.9421390999
7020,15,3.0,4.6,233,-0.07712402745,0.9430604982
7020,16,1.2,2.9,169,-0.3311767577,0.9045346062
7020,18,1.8,1.7,268,-0.3504150434,0.2808132147
7020,19,3.1,3.0,896,0.3895751917,0.2466585662
7020,21,4.7,3.0,562,-0.1687255868,0.06235294118
7020,23,1.2,3.0,430,-0.4829101584,0.9241540257
7020,24,1.7,1.7,900,0.666772461,0.401937046
7020,25,3.0,3.0,395,-0.3297363317,0.7680981595
7020,26,1.6,1.8,202,-0.5725341808,0.9456018519
7020,27,1.6,4.3,1104,0.280981444,0.9364021805
7020,28,4.3,1.6,516,-0.1329589831,0.9274092616
7020,29,3.0,3.0,2381,1.120336915,0.8861111111
7020,30,1.7,1.7,372,-0.2618164029,0.9226963513
7020,31,1.3,3.1,501,-0.01657714556,0.8290598291
7020,33,4.3,4.4,318,-0.6680175789,0.8998732573
7020,35,1.1,3.1,1030,0.1089355481,0.8777506112
7020,36,1.1,3.0,267,-0.5084716802,0.922046285
7020,37,1.8,4.2,609,0.01240234095,0.8911605532
7020,38,1.7,4.4,565,-0.3207275444,0.947826087
7020,39,3.0,3.0,1261,0.08759765399,0.9043583535
7020,41,1.6,1.7,1760,-0.1584716749,0.7123595506
7020,42,4.7,3.0,871,0.04877930039,0.9284090909
7020,44,3.0,3.0,1117,0.08359375488,0.9016990291
7020,45,1.1,2.8,1476,0.00673827906,0.8808535862
7020,47,1.7,4.2,1198,0.8034179665,0.7868453106
7020,50,1.1,3.0,291,0.01110839771,0.9528193326
7020,53,1.9,4.3,951,0.1763916021,0.9005360334
7020,54,1.6,4.3,449,-0.148828126,0.7544979687
7020,56,1.7,4.3,262,-0.07419433668,0.934769599
7020,59,3.0,3.0,329,-0.1345214814,0.9195402299
7078,0,3.0,2.3,909,-0.03930664368,0.28
7078,1,3.0,2.2,1316,0.4618408155,0.1071428571
7078,2,3.0,3.3,1232,0.09624023327,0.5238095238
7078,3,4.3,4.2,1308,0.3463867189,0.5909090909
7078,4,3.5,3.7,963,-0.09716797006,0.641025641
7078,7,3.0,3.1,600,-0.07729491511,0.5853658537
7078,8,2.4,2.3,1041,-0.021069339,0.5681818182
7078,9,2.6,4.0,352,-0.0355712959,0.5586592179
7078,10,1.2,4.7,838,0.08208007978,0.2395833333
7078,11,1.6,4.0,882,-0.0002441416699,0.4893617021
7078,12,3.0,2.5,491,-0.03393554635,0.5454545455
7078,15,3.8,3.2,933,0.09697265968,0.4777777778
7078,17,3.1,2.9,2254,0.04389648876,0.4414414414
7078,19,2.1,2.9,765,-0.132275398,0.3786407767
7078,20,3.3,3.0,638,-0.01818847648,0.6753246753
7078,21,2.9,3.0,331,-0.058740235,0.3289473684
7078,22,2.7,2.9,983,0.1979003878,0.5494505495
7078,23,2.2,3.0,515,-0.08586425148,0.4545454545
7078,26,1.8,2.3,744,-0.05185546597,0.6078431373
7078,27,2.4,3.0,1555,0.3224609311,0.5833333333
7078,28,2.9,2.8,253,0.6831054718,0.5494505495
7078,31,3.0,2.8,2151,0.6236816423,0.5652173913
7078,32,3.2,3.6,1389,0.3371093732,0.164556962
7078,35,3.6,3.1,1368,0.1739746099,0.06796116505
7078,36,1.7,2.2,505,-0.09675293082,0.5222222222
7078,37,3.1,2.7,1849,0.2599365251,0.1826923077
7078,38,3.5,3.2,583,-0.1046386674,0.6933333333
7078,39,2.2,3.3,1644,0.02668456638,0.5918367347
7078,42,3.0,2.1,729,0.3343017613,0.1195652174
7078,43,2.9,3.0,1551,0.02194824522,0.4230769231
7078,44,2.5,3.0,126,-0.03320312389,0.1232876712
7078,47,2.1,3.1,566,-0.02775878461,0.3295454545
7078,48,2.3,3.0,1051,0.03747559089,0.05208333333
7078,49,2.3,3.0,470,-0.00783691446,0.3253012048
7078,50,4.3,4.3,320,0.0006835925098,0.1
7078,52,2.2,3.7,1059,0.07133789215,0.1
7078,53,2.6,3.1,1617,-0.03007813002,0.008928571429
7078,54,3.0,3.0,94,-0.01130371093,0.4456521739
7078,55,2.8,3.0,523,-0.1181152279,0.7628032345
7078,56,1.7,4.3,1403,0.2891845692,0.08045977011
7078,58,3.8,3.3,423,-0.1555175736,0.5647058824
7078,59,3.2,3.2,708,-0.00273437604,0.29
7311,60,1.7,3.2,451,-0.198950191,0.8095723014
7311,61,1.0,3.2,483,-0.00434570285,0.803285776
7311,65,1.0,4.3,321,0.09689941928,0.8909266409
7311,67,1.0,3.9,195,0.279223637,0.8801571709
7311,68,3.0,4.2,1199,0.05388183326,0.8509389671
7311,70,2.1,4.1,446,0.01738281119,0.8742382271
7311,71,1.0,5.0,254,-0.01545410042,0.8876712329
7311,73,3.0,3.0,891,-0.01889648929,0.7852450733
7311,74,1.0,4.1,448,-0.2048095695,0.8872017354
7311,76,1.8,3.6,480,-0.3737060584,0.9153846154
7311,77,1.0,3.8,370,-0.775170892,0.8687561214
7311,78,1.0,3.4,660,-0.2651367171,0.7860608734
7311,79,1.9,1.0,526,0.04711913606,0.8522829006
7311,80,2.5,3.0,382,0.07402343514,0.799591002
7311,82,1.0,2.6,447,-0.7770263686,0.8498817967
7311,83,4.0,3.3,583,0.05483398192,0.9254108723
7311,84,1.8,2.7,395,0.189721678,0.8285714286
7311,85,1.7,3.5,450,0.1166992216,0.8391038697
7311,86,1.0,3.8,972,-0.515576174,0.8426294821
7311,87,2.7,3.0,176,-0.3612304708,0.8466771324
7311,88,1.0,3.1,316,-0.487255859,0.8492462312
7311,89,5.0,3.3,361,-0.1357177777,0.7891625616
7311,90,4.2,3.8,443,0.2077636729,0.7178819444
7311,92,1.0,3.3,549,0.06857909372,0.8135080645
7311,93,3.0,3.6,643,0.03471679446,0.9194029851
7311,94,1.8,4.0,723,0.334936529,0.8719758065
7311,95,3.0,3.0,1525,0.3279052699,0.8306364617
7311,96,2.3,3.7,390,-0.3986084014,0.8327645051
7311,97,1.9,2.8,499,-0.02958984087,0.7293710329
7311,98,1.0,2.7,1623,0.02702637188,0.8983342906
7311,100,1.0,4.3,399,0.00610351795,0.8523872098
7311,102,4.1,3.7,828,-0.01726074253,0.9227166276
7311,103,1.7,2.7,533,0.06098632653,0.8500506586
7311,104,1.3,3.6,454,-0.05786132941,0.8518877057
7311,105,1.0,4.1,147,-0.7942627029,0.8894277401
7311,106,3.0,3.0,1294,-0.07529296474,0.6672574214
7311,108,1.0,3.0,507,0.03398438033,0.7479768786
7311,111,2.5,4.3,379,-0.02719726296,0.7432692308
7311,113,1.0,3.5,521,0.0077636708,0.8418708241
7311,115,1.0,4.3,1155,-0.00974121004,0.8748674443
7311,118,1.7,2.5,1456,0.03378905914,0.7789351852
7311,119,1.4,3.2,441,-0.08000488255,0.6805143422
7630,0,2.4,3.4,1171,0.05644530954,0.6384615385
7630,1,2.1,3.5,877,0.08293456874,0.5907928389
7630,2,2.4,2.4,475,-0.04628905869,0.98046875
7630,5,2.0,2.0,215,-0.03955078529,0.4144783534
7630,6,3.0,2.0,712,0.1139160178,0.8983890954
7630,7,3.4,2.7,2315,0.2090576103,0.7506459948
7630,9,2.3,3.7,532,-0.0123046871,0.2345844504
7630,10,2.2,2.1,1144,0.2758544931,0.2024188415
7630,11,2.0,2.3,253,-0.1358398406,0.2749003984
7630,12,3.6,4.0,619,0.09294433552,0.1007326007
7630,13,3.0,2.3,3070,0.09357910117,0.3038961039
7630,14,3.0,3.9,1412,0.04941406008,0.668814433
7630,16,3.0,3.0,265,-1.232470708,0.8153846154
7630,18,3.0,2.2,640,-0.08676758002,0.2108345534
7630,19,2.5,3.4,323,-0.02526855942,0.4229299363
7630,20,2.5,3.8,136,-0.2018310549,0.4792207792
7630,21,1.8,3.3,320,-0.2249023415,0.4309895833
7630,23,2.0,3.3,670,-0.07187500331,0.4573333333
7630,24,2.5,2.6,2566,0.2502929749,0.3511348465
7630,26,3.3,3.9,456,-0.00651855197,0.2188987084
7630,27,2.8,3.1,235,-0.2173095679,0.4233009709
7630,28,3.2,3.3,236,-0.1408447277,0.4777070064
7630,30,2.8,2.7,326,-0.1253173766,0.9687092568
7630,32,2.1,2.0,195,-0.2312744155,0.50067659
7630,34,2.6,2.2,567,0.09123535261,0.9584954604
7630,35,2.7,1.8,518,0.03549804349,0.9120800572
7630,36,3.2,3.7,339,-0.3177490211,0.6262886598
7630,38,3.2,3.4,524,-0.03610839328,0.313833448
7630,39,3.6,3.7,271,-0.0605712871,0.3153796236
7630,40,2.7,2.4,298,-0.210522458,0.5849297573
7630,41,2.4,3.7,553,-2.553979491,0.6914959652
7630,42,3.6,2.5,304,-0.02790527676,0.3601108033
7630,44,2.4,2.3,323,-0.03742676211,0.6465753425
7630,45,3.0,2.1,384,-0.0733886681,0.4363403711
7630,46,3.0,3.4,566,-0.1748779328,0.9791798107
7630,49,1.8,3.8,178,-0.2882324226,0.1096433289
7630,50,3.8,3.8,603,0.09733886857,0.09287531807
7630,52,3.0,3.2,580,0.9776123004,0.9788263763
7630,54,2.2,3.6,540,-1.228491216,0.9361702128
7630,55,2.1,4.0,742,0.04191894116,0.7458492976
7630,56,2.5,2.2,304,-0.1077392574,0.9065190652
7630,58,3.2,1.9,515,-0.05900878796,0.9710843373
7686,117,3.3,2.4,385,-0.0249023437,0.9309262166
7777,0,1.3,3.0,497,-0.8524414059,0.8768267223
7777,2,4.6,3.5,264,-0.06660156114,0.4968078932
7777,3,4.5,3.2,273,-0.4356201128,0.3276148312
7777,4,4.1,3.9,731,0.3335693325,0.9620653319
7777,5,2.0,3.8,711,0.01013183771,0.4240246407
7777,6,1.4,3.7,487,0.01032714699,0.9620512821
7777,7,3.0,1.6,886,0.1668945275,0.02134471718
7777,8,1.1,4.9,915,0.1726562521,0.9412371134
7777,9,4.1,1.1,833,-0.00810546541,0.9429735234
7777,10,1.6,2.5,330,-0.4395751912,0.9140177176
7777,11,1.5,4.6,1139,-0.4970703121,0.3651115619
7777,12,1.9,2.9,403,2.500048823,0.8272632674
7777,13,3.0,1.8,606,-0.0560302763,0.7513455328
7777,14,3.5,3.5,213,-0.2572753925,0.9150187066
7777,15,4.2,3.8,576,-0.0234374975,0.9584199584
7777,17,1.9,2.5,397,-0.142407227,0.1221995927
7777,18,1.2,4.9,1022,0.1047607433,0.3792372881
7777,19,1.7,2.9,415,-0.2203124977,0.4668989547
7777,20,2.1,4.0,482,-0.02006835629,0.5824175824
7777,21,3.0,3.9,1495,-0.1774658254,0.5248618785
7777,22,3.0,1.8,510,-0.00058593769,0.6921052632
7777,23,2.8,3.4,236,-0.6934326198,0.5178571429
7777,24,2.2,3.8,749,0.203198246,0.6513761468
7777,25,1.4,4.6,1044,-0.02851562555,0.5115089514
7777,26,4.1,2.1,679,0.1485595651,0.5076530612
7777,27,1.7,4.3,1378,0.08159178968,0.5141388175
7777,29,1.2,4.8,1229,-0.00068359066,0.6586826347
7777,30,5.0,3.1,416,0.569262695,0.4860267315
7777,31,1.4,3.3,507,0.07026366713,0.4586956522
7777,32,3.8,1.9,1056,0.1235107408,0.466819222
7777,33,3.0,4.7,893,0.4373291032,0.5171102662
7777,34,1.9,3.0,771,-0.00256347879,0.5321100917
7777,35,4.3,3.3,276,-0.05605469174,0.496350365
7777,36,3.0,3.6,139,-0.1988037032,0.5170454545
7777,37,2.3,3.5,540,-0.2892578154,0.2861313869
7777,38,2.7,4.2,1419,0.1022705113,0.7214285714
7777,39,3.0,2.5,312,-0.2710205122,0.5630252101
7777,41,2.5,4.2,298,-0.01870117177,0.5591397849
7777,43,5.0,2.2,411,-0.1052001942,0.5196629213
7777,44,3.5,4.6,353,-0.1771240244,0.5686813187
7777,46,3.0,4.2,4161,0.2543212838,0.5910364146
7777,47,1.0,3.3,2772,0.7702880863,0.6253776435
7777,48,3.4,4.2,1309,0.2115234361,0.5315789474
7777,49,5.0,3.5,3437,1.503662115,0.4957983193
7777,50,2.7,2.0,626,-0.1722900329,0.69
7777,51,3.2,4.0,526,-0.03701172244,0.5835694051
7777,53,3.0,1.8,640,-0.2873291009,0.5183312263
7777,54,1.6,2.1,1282,0.231176761,0.2899628253
7777,55,4.1,3.1,722,-0.07485351108,0.3724137931
7777,56,3.5,4.1,480,0.03474121218,0.4582210243
7777,57,5.0,4.5,1529,0.6200439456,0.5476839237
7777,58,1.0,4.3,339,-0.1218261709,0.5335120643
7777,59,5.0,2.4,510,-0.1247802772,0.5411140584
7820,61,1.6,3.7,685,0.2047363318,0.917971196
7820,63,1.0,1.7,550,-0.06887207309,0.9391634981
7820,64,3.1,3.8,1360,0.258447268,0.9599507086
7820,65,3.8,3.4,1587,1.231713875,0.8741721854
7820,66,3.0,4.2,802,0.5394042989,0.932132964
7820,67,1.9,4.2,441,0.3869384747,0.9566360053
7820,69,3.4,3.8,2076,1.821459958,0.9784946237
7820,72,1.0,2.3,350,-0.0633056666,0.9702833449
7820,73,3.7,3.5,1622,0.9730468745,0.8405438813
7820,75,3.0,3.5,1480,1.736206056,0.9564118762
7820,77,3.4,3.8,730,0.5717285185,0.9728601253
7820,78,1.0,4.2,443,-0.9052246053,0.9484536082
7820,80,3.5,3.7,860,0.2266845709,0.92998679
7820,81,3.8,3.0,473,-0.2629150368,0.9217391304
7820,82,4.0,2.9,658,0.2178955076,0.8773651016
7820,83,3.0,3.8,884,0.02204589513,0.9623545517
7820,85,1.6,3.4,1996,1.344091797,0.8853333333
7820,86,5.0,3.7,847,0.3491699204,0.8489795918
7820,89,5.0,3.1,213,-0.3496337941,0.9033371692
7820,90,3.0,3.5,585,0.0406005822,0.8183632735
7820,92,1.9,3.3,1237,0.5877929709,0.9031505251
7820,93,3.0,2.6,731,0.01657715542,0.8971722365
7820,94,2.1,2.7,1370,0.5628906234,0.8071135431
7820,99,1.4,3.3,1293,0.4514404236,0.9302615193
7820,100,3.5,4.5,344,-0.1507324268,0.917721519
7820,101,3.8,3.4,482,0.4733886718,0.9286624204
7820,102,3.0,3.3,384,-0.2939453115,0.6266829865
7820,104,5.0,4.1,793,0.2816406227,0.8467243511
7820,105,5.0,1.9,1230,1.159716801,0.9232769831
7820,106,1.3,3.9,460,-0.4950683569,0.8940092166
7820,107,2.7,2.7,963,0.8495117219,0.9432432432
7820,108,3.3,2.4,1883,-0.3405761737,0.8744588745
7820,110,4.3,1.7,239,-0.4658935589,0.9502018843
7820,111,1.3,2.3,348,-0.3974609337,0.9615384615
7820,112,1.0,3.9,1272,1.296459962,0.9139922978
7820,114,3.2,1.9,677,-0.1318359339,0.9517153748
7820,115,3.0,2.0,358,-0.1193603452,0.9448818898
7820,116,5.0,4.5,2651,0.565600593,0.9706513958
7820,117,5.0,4.1,635,-0.1243164091,0.6376089664
7820,118,1.0,4.4,590,-0.1144531262,0.8808290155
8002,60,3.0,3.3,588,-0.02722167722,0.8714121699
8002,61,3.2,3.2,877,-0.07778320552,0.8644808743
8002,64,3.5,3.4,571,-0.06782226632,0.9262782402
8002,67,2.8,3.0,1665,0.9112792955,0.8972792893
8002,70,2.7,3.3,514,0.7067138625,0.959711365
8002,71,2.3,2.6,600,0.8474609416,0.8887700535
8002,72,3.3,3.0,570,-0.3895996104,0.7874285714
8002,73,2.9,2.8,772,0.0229248023,0.9284712482
8002,74,3.0,3.0,388,-0.5605468719,0.7690402477
8002,75,3.0,3.0,409,-0.3111083958,0.8437856328
8002,77,2.5,3.0,657,1.648657227,0.9616288175
8002,79,3.4,3.1,490,-0.117700191,0.8348978465
8002,80,3.0,3.0,352,-0.2416259761,0.943902439
8002,82,3.0,3.0,1327,4.279907228,0.8744292237
8002,84,3.2,3.0,652,-0.1905273431,0.9352692075
8002,86,2.8,2.9,445,0.1084960921,0.9329107237
8002,87,2.6,3.1,1023,-0.03364258303,0.8908685969
8002,92,2.7,3.4,575,-0.1260742183,0.9134295228
8002,93,2.7,3.3,240,-0.0735839826,0.8643497758
8002,94,3.2,3.0,406,-0.1035644567,0.8897464168
8002,95,3.2,3.0,1162,0.2548828059,0.9187935035
8002,96,2.8,3.2,466,-0.1018310574,0.7832957111
8002,97,3.0,3.0,744,0.01062011566,0.9180522565
8002,98,3.2,3.2,612,-0.00617675785,0.8626430801
8002,99,3.1,3.1,488,0.07802734534,0.9174311927
8002,102,3.2,3.3,893,-0.2605468688,0.8128286015
8002,103,3.0,3.0,2335,0.1882568361,0.8884339816
8002,104,3.0,3.0,1128,2.425292968,0.9185779817
8002,105,2.7,3.2,687,-0.2859130904,0.921875
8002,107,2.9,2.9,888,-0.280517577,0.9286694102
8002,108,3.0,3.0,533,0.1206542928,0.8911854103
8002,110,2.8,3.3,720,-0.02050781107,0.8410876133
8002,111,3.0,3.0,558,-0.1135742152,0.8615216201
8002,112,3.0,3.0,793,-0.05021973143,0.8651211802
8002,116,3.0,3.2,849,-0.09348144636,0.6992110454
8002,117,2.7,3.3,711,1.736230466,0.8956268222
8002,118,3.2,3.2,2427,2.199926753,0.8856502242
8002,119,3.2,3.1,1091,0.5017089906,0.8817549492
8040,62,2.5,1.2,492,0.1039306591,0.9106263195
8040,63,3.1,1.0,983,-0.1289794938,0.9539170507
8040,64,1.0,3.0,571,-0.0134277319,0.7865937073
8040,66,3.0,1.1,317,-0.00820312426,0.8961593172
8040,70,1.6,2.0,1765,0.2351074265,0.8761528327
8040,71,4.8,3.0,1193,0.2344482444,0.889456869
8040,72,1.7,1.5,1613,0.0436035139,0.8854625551
8040,73,3.0,1.2,433,-0.04040526937,0.9378612717
8040,74,1.7,1.2,814,-0.01037598062,0.876216968
8040,76,2.4,2.0,814,-0.7128173763,0.9389880952
8040,77,4.0,1.4,463,0.00363769861,0.861715749
8040,78,3.0,1.8,1139,0.2306884729,0.893314367
8040,79,1.6,2.4,906,-0.05048828039,0.9180107527
8040,80,3.0,1.0,1065,0.328369137,0.852233677
8040,81,3.0,1.2,1172,-0.1905273452,0.9121037464
8040,82,3.0,1.1,716,0.0212890584,0.9009497965
8040,83,4.0,3.2,456,-0.2837646476,0.9375848033
8040,84,1.7,3.5,1601,0.06223143892,0.8953488372
8040,85,2.0,1.6,541,0.00319824236,0.9556650246
8040,86,3.1,1.6,451,0.00344238231,0.93634166
8040,87,3.0,1.9,749,0.2486572215,0.9142480211
8040,88,3.0,1.3,789,0.1876708988,0.9341317365
8040,90,3.0,1.2,609,0.123266606,0.9232876712
8040,91,3.0,1.0,805,0.1084228505,0.8917378917
8040,94,3.0,1.0,396,-0.1094970748,0.9090909091
8040,95,3.0,1.2,2514,0.1404785199,0.9138627187
8040,97,2.0,2.2,553,-0.2843505887,0.886002886
8040,99,2.2,2.2,465,-0.3421874985,0.9362318841
8040,100,3.0,1.0,1327,0.4709228476,0.8990129081
8040,101,3.2,3.4,323,-0.1303710949,0.8928317956
8040,103,2.0,2.3,1644,0.3518554627,0.9467040673
8040,104,3.4,2.4,320,-0.7571289078,0.9182561308
8040,107,3.1,1.2,3169,0.449316408,0.9241071429
8040,108,3.0,1.2,990,0.667846675,0.9211195929
8040,109,3.0,1.1,278,-0.9207519543,0.9495507947
8040,110,3.0,1.1,1125,-0.797485354,0.9432918396
8040,111,3.0,1.1,747,0.1569580017,0.9333333333
8040,112,2.7,1.3,611,0.00017089787,0.9047619048
8040,113,3.3,2.8,422,-0.03447265407,0.8339920949
8040,114,3.2,2.2,211,-0.3851806606,0.9339752407
8040,115,3.0,1.1,511,-0.02880859146,0.9541666667
8040,116,3.0,1.9,381,-0.01320800646,0.8832271762
8040,119,2.2,1.8,1731,-0.0133056627,0.9396872673
8057,61,3.0,4.6,466,-0.02402343496,0.8390804598
8057,62,1.2,3.8,258,0.00373535212,0.8856926571
8057,63,1.6,4.3,520,-0.1487792953,0.9198250729
8057,65,2.3,2.7,1472,0.1397216837,0.9259259259
8057,66,3.7,2.6,458,1.142773439,0.88125
8057,67,3.0,3.7,867,0.101342776,0.9088074825
8057,68,1.8,3.7,335,-0.1556152354,0.9481592787
8057,69,2.7,4.4,367,0.7722412144,0.9165378671
8057,70,3.0,4.0,1904,0.5569091838,0.8617511521
8057,72,2.2,3.0,330,-0.1855957055,0.870342772
8057,76,3.7,2.3,917,0.2642822285,0.8599033816
8057,77,2.7,3.6,293,-0.1321533231,0.8943089431
8057,78,3.3,1.3,911,-0.0110839857,0.9330422125
8057,79,3.4,2.3,819,0.5858154259,0.8302180685
8057,80,3.0,3.6,530,-0.4091552704,0.9343794579
8057,81,3.7,3.7,1391,-0.1838623066,0.934681182
8057,82,1.4,4.4,353,-0.1883300827,0.8011049724
8057,83,1.3,2.9,336,-0.2799316444,0.8650406504
8057,84,3.2,2.6,1029,0.6019531224,0.926507019
8057,85,1.7,4.3,1127,0.6998535219,0.8636363636
8057,86,3.0,4.8,2145,0.5861328152,0.9066022544
8057,90,2.5,2.6,317,-0.9631835972,0.932748538
8057,91,3.0,3.0,438,-0.2895751967,0.8888888889
8057,92,2.5,3.1,1546,0.2572021522,0.8435054773
8057,94,2.2,3.0,305,-0.1761962917,0.8940809969
8057,95,1.1,3.0,394,-0.1642578133,0.8647058824
8057,96,4.6,3.0,265,-0.5715331953,0.9172932331
8057,97,2.5,3.9,796,0.444580079,0.90625
8057,98,1.7,4.3,364,-0.9865722674,0.8127925117
8057,100,3.0,3.0,278,-0.7936279291,0.9454817028
8057,102,3.0,3.0,802,0.3001220684,0.9173878836
8057,103,3.0,3.6,683,0.2370605429,0.8598130841
8057,104,1.7,1.7,609,-0.00129394719,0.8560885609
8057,105,3.0,1.4,1429,-1.439697271,0.8476621418
8057,106,1.3,3.0,763,0.00239257497,0.8356164384
8057,109,4.3,1.6,715,-1.000634771,0.8931888545
8057,111,3.7,2.2,201,-1.362646484,0.8912547529
8057,114,3.0,3.0,294,-0.1406249963,0.8373450036
8057,115,2.9,1.2,486,0.3605957014,0.8594202899
8057,118,3.5,3.0,1186,0.1621337898,0.9566724437
8057,119,3.0,3.0,735,0.02678222319,0.9237147595
8101,0,2.7,2.6,3100,1.766186532,0.9214007782
8101,1,2.2,3.4,716,0.1707031235,0.9403453689
8101,3,2.6,3.6,901,-0.05495605751,0.9509493671
8101,4,2.8,3.6,1238,1.105493166,0.9144144144
8101,5,2.8,3.8,629,0.03098144263,0.9499263623
8101,6,2.8,2.7,841,-0.0731689442,0.9109489051
8101,7,3.5,2.6,1444,0.5108398457,0.9546827795
8101,9,2.4,2.7,1167,-0.00236816377,0.9373134328
8101,10,1.9,3.6,1291,0.1348388721,0.8850488355
8101,12,2.5,3.0,2460,-0.0005859396501,0.9265625
8101,13,3.7,3.3,570,-0.21091309,0.9562594268
8101,14,2.5,3.6,726,0.07687988559,0.9127218935
8101,16,4.1,3.8,939,0.2624755828,0.9408194234
8101,18,2.4,3.0,1117,0.03906249644,0.8785714286
8101,19,3.0,3.5,438,-0.2133789029,0.8163265306
8101,20,3.4,3.4,359,-0.1548095686,0.928358209
8101,21,2.4,3.5,1550,0.3082275391,0.9433681073
8101,25,2.2,3.5,812,-0.1215820303,0.9415204678
8101,27,1.6,3.7,569,-0.07150878395,0.9517045455
8101,28,2.1,3.4,1443,0.1502685541,0.9085714286
8101,31,3.4,2.6,3041,0.2238037166,0.9352290679
8101,32,2.7,3.5,1130,0.01137695044,0.8367029549
8101,37,3.8,3.6,883,-0.2204101553,0.9261744966
8101,38,4.5,3.7,917,-0.1285644573,0.9621942179
8101,39,3.5,3.4,3407,0.6564208997,0.7708333333
8101,42,2.7,3.3,1411,0.0033691387,0.9453781513
8101,43,3.9,3.5,814,-0.04521484444,0.9723435226
8101,45,2.1,3.5,1422,0.2501220715,0.8318318318
8101,47,3.2,3.2,1048,-0.05495605602,0.9707769066
8101,48,3.6,3.3,545,-0.09975586069,0.9486803519
8101,49,2.2,3.6,1332,0.2301757763,0.94599018
8101,50,1.7,4.0,1187,0.5129150362,0.9607250755
8101,51,1.7,3.9,878,0.00288085874,0.9563886764
8101,52,4.2,3.8,916,0.08466796784,0.916734034
8101,53,2.8,3.4,1684,0.6200439509,0.895184136
8101,54,3.4,2.8,621,-0.1482421839,0.9214285714
8101,55,3.3,2.6,2923,0.2095703096,0.8710124827
